GEO_ID,NAME,POPGROUP,POPGROUP_TTL,HCT006001,HCT006001ERR,HCT006002,HCT006003,HCT006004,HCT006005,HCT006006,HCT006007,HCT006008
8600000US92802,ZCTA5 92802,1,Total population,11533,null,1841,2462,1839,1899,1399,881,1212
8600000US92804,ZCTA5 92804,1,Total population,24363,null,4180,5799,4108,3998,2697,1494,2087
8600000US92805,ZCTA5 92805,1,Total population,17599,null,2723,3299,2424,2855,2351,1565,2382
8600000US92806,ZCTA5 92806,1,Total population,11698,null,2413,3249,1894,1654,1057,639,792
8600000US92807,ZCTA5 92807,1,Total population,12560,null,2048,4192,2354,2283,1077,374,232
8600000US92808,ZCTA5 92808,1,Total population,7300,null,1485,2210,1391,1432,549,170,63
8600000US92821,ZCTA5 92821,1,Total population,13062,null,2939,4075,2315,2214,976,328,215
8600000US92823,ZCTA5 92823,1,Total population,1154,null,124,341,224,284,110,55,16
8600000US92831,ZCTA5 92831,1,Total population,12515,null,3250,4064,2151,1656,761,321,312
8600000US92832,ZCTA5 92832,1,Total population,8016,null,2055,2223,1139,1027,645,366,561
8600000US92833,ZCTA5 92833,1,Total population,15849,null,2418,4075,2965,3239,1658,762,732
8600000US92835,ZCTA5 92835,1,Total population,8783,null,1959,2935,1460,1447,624,227,131
8600000US92840,ZCTA5 92840,1,Total population,14775,null,2326,3347,2431,2462,1718,955,1536
8600000US92841,ZCTA5 92841,1,Total population,9060,null,1353,2117,1540,1658,1006,562,824
8600000US92843,ZCTA5 92843,1,Total population,10846,null,1236,1892,1704,1965,1482,1009,1558
8600000US92844,ZCTA5 92844,1,Total population,6494,null,778,1389,1265,1239,778,439,606
8600000US92845,ZCTA5 92845,1,Total population,5626,null,986,1713,1077,1089,505,165,91
8600000US92860,ZCTA5 92860,1,Total population,7055,null,1025,2036,1254,1282,737,363,358
8600000US92861,ZCTA5 92861,1,Total population,1967,null,207,789,363,326,190,65,27
8600000US92865,ZCTA5 92865,1,Total population,6342,null,1018,1984,1165,1076,538,262,299
8600000US92866,ZCTA5 92866,1,Total population,5762,null,1792,1660,889,749,349,190,133
8600000US92867,ZCTA5 92867,1,Total population,13284,null,1989,3743,2431,2551,1328,615,627
8600000US92868,ZCTA5 92868,1,Total population,7611,null,1887,2205,1287,949,596,354,333
8600000US92869,ZCTA5 92869,1,Total population,11668,null,1934,3514,2090,1945,1007,497,681
8600000US92870,ZCTA5 92870,1,Total population,16914,null,2995,5126,2968,2907,1483,677,758
8600000US92879,ZCTA5 92879,1,Total population,13622,null,2228,3199,2451,2398,1561,808,977
8600000US92880,ZCTA5 92880,1,Total population,15528,null,1422,2966,2706,3672,2426,1195,1141
8600000US92881,ZCTA5 92881,1,Total population,8963,null,971,2084,1650,2164,1147,556,391
8600000US92882,ZCTA5 92882,1,Total population,19448,null,2604,4478,3382,4026,2520,1211,1227
8600000US92883,ZCTA5 92883,1,Total population,9163,null,1162,2762,1464,1961,1071,436,307
8600000US92886,ZCTA5 92886,1,Total population,15722,null,2391,4878,2989,3161,1555,498,250
8600000US92887,ZCTA5 92887,1,Total population,6699,null,878,2028,1398,1525,607,189,74
8600000US93001,ZCTA5 93001,1,Total population,12933,null,4020,4344,1706,1360,722,384,397
8600000US93003,ZCTA5 93003,1,Total population,19128,null,5104,6296,3261,2625,1125,423,294
8600000US93004,ZCTA5 93004,1,Total population,10504,null,2312,3264,1865,1710,771,331,251
8600000US93010,ZCTA5 93010,1,Total population,15623,null,3547,5309,2576,2243,1112,479,357
8600000US93012,ZCTA5 93012,1,Total population,12990,null,3165,4470,2045,1947,890,316,157
8600000US93013,ZCTA5 93013,1,Total population,5880,null,1452,1996,925,683,428,167,229
8600000US93015,ZCTA5 93015,1,Total population,4840,null,737,1134,772,872,585,331,409
8600000US93021,ZCTA5 93021,1,Total population,11107,null,1431,3030,2213,2344,1103,437,549
8600000US93022,ZCTA5 93022,1,Total population,2212,null,448,781,388,317,145,77,56
8600000US93023,ZCTA5 93023,1,Total population,8280,null,2391,2925,1216,1003,429,191,125
8600000US93030,ZCTA5 93030,1,Total population,14903,null,2222,2777,2208,2642,1941,1203,1910
8600000US93033,ZCTA5 93033,1,Total population,17065,null,1506,2476,2215,2719,2568,1788,3793
8600000US93035,ZCTA5 93035,1,Total population,9909,null,2331,3349,1543,1244,668,347,427
8600000US93036,ZCTA5 93036,1,Total population,11654,null,1661,2854,1948,2026,1355,768,1042
8600000US93040,ZCTA5 93040,1,Total population,522,null,71,89,72,97,88,52,53
8600000US93041,ZCTA5 93041,1,Total population,7578,null,1797,2114,1188,1097,672,331,379
8600000US93043,ZCTA5 93043,1,Total population,17,null,0,4,0,3,2,2,6
8600000US93060,ZCTA5 93060,1,Total population,9343,null,1504,2254,1481,1560,1202,602,740
8600000US93063,ZCTA5 93063,1,Total population,18650,null,3416,5535,3671,3470,1542,594,422
8600000US93065,ZCTA5 93065,1,Total population,23533,null,3841,6824,4488,4535,2066,907,872
8600000US93066,ZCTA5 93066,1,Total population,1020,null,146,381,164,140,92,54,43
8600000US93067,ZCTA5 93067,1,Total population,426,null,157,154,61,37,8,6,3
8600000US93101,ZCTA5 93101,1,Total population,12538,null,4718,3456,1594,1245,695,320,510
8600000US93103,ZCTA5 93103,1,Total population,7056,null,1954,2253,985,827,411,202,424
8600000US93105,ZCTA5 93105,1,Total population,10845,null,3616,3872,1562,1152,427,119,97
8600000US93108,ZCTA5 93108,1,Total population,4443,null,1261,1864,554,468,199,61,36
8600000US93109,ZCTA5 93109,1,Total population,4576,null,1289,1680,727,574,207,60,39
8600000US93110,ZCTA5 93110,1,Total population,6337,null,1893,2097,944,791,389,120,103
8600000US93111,ZCTA5 93111,1,Total population,6356,null,1481,2148,1053,925,418,173,158
8600000US93117,ZCTA5 93117,1,Total population,15606,null,3312,5004,2304,2694,1084,592,616
8600000US93201,ZCTA5 93201,1,Total population,327,null,39,68,40,49,50,37,44
8600000US93202,ZCTA5 93202,1,Total population,1135,null,140,248,180,213,175,91,88
8600000US93203,ZCTA5 93203,1,Total population,4645,null,344,560,676,892,931,577,665
8600000US93204,ZCTA5 93204,1,Total population,2232,null,230,334,355,419,404,233,257
8600000US93205,ZCTA5 93205,1,Total population,952,null,316,374,115,84,30,23,10
8600000US93206,ZCTA5 93206,1,Total population,596,null,72,122,91,104,95,47,65
8600000US93207,ZCTA5 93207,1,Total population,135,null,54,56,13,5,5,1,1
8600000US93208,ZCTA5 93208,1,Total population,57,null,19,32,4,1,1,0,0
8600000US93210,ZCTA5 93210,1,Total population,4317,null,865,1140,764,714,440,233,161
8600000US93212,ZCTA5 93212,1,Total population,3974,null,611,875,656,730,539,287,276
8600000US93215,ZCTA5 93215,1,Total population,10899,null,1070,1701,1743,2066,1882,1140,1297
8600000US93218,ZCTA5 93218,1,Total population,248,null,15,63,39,39,37,26,29
8600000US93219,ZCTA5 93219,1,Total population,2358,null,224,319,322,412,457,283,341
8600000US93220,ZCTA5 93220,1,Total population,66,null,18,12,8,10,9,5,4
8600000US93221,ZCTA5 93221,1,Total population,4949,null,929,1515,824,811,472,204,194
8600000US93222,ZCTA5 93222,1,Total population,960,null,290,433,102,72,40,19,4
8600000US93223,ZCTA5 93223,1,Total population,2602,null,260,430,413,493,420,273,313
8600000US93224,ZCTA5 93224,1,Total population,169,null,36,50,44,20,14,2,3
8600000US93225,ZCTA5 93225,1,Total population,2080,null,578,757,318,236,109,51,31
8600000US93226,ZCTA5 93226,1,Total population,130,null,35,64,17,8,5,0,1
8600000US93230,ZCTA5 93230,1,Total population,21067,null,4104,5773,3613,3473,2232,1080,792
8600000US93234,ZCTA5 93234,1,Total population,1601,null,122,217,238,336,278,191,219
8600000US93235,ZCTA5 93235,1,Total population,1162,null,104,221,218,206,183,109,121
8600000US93238,ZCTA5 93238,1,Total population,769,null,301,330,67,47,17,5,2
8600000US93239,ZCTA5 93239,1,Total population,411,null,31,74,72,75,59,60,40
8600000US93240,ZCTA5 93240,1,Total population,2799,null,977,1074,369,217,114,28,20
8600000US93241,ZCTA5 93241,1,Total population,3960,null,329,532,624,718,663,477,617
8600000US93242,ZCTA5 93242,1,Total population,1001,null,157,248,158,163,136,69,70
8600000US93243,ZCTA5 93243,1,Total population,623,null,158,203,88,77,54,25,18
8600000US93244,ZCTA5 93244,1,Total population,213,null,56,85,20,28,15,6,3
8600000US93245,ZCTA5 93245,1,Total population,11578,null,1946,3208,2230,2071,1260,506,357
8600000US93247,ZCTA5 93247,1,Total population,4591,null,592,932,719,787,703,419,439
8600000US93249,ZCTA5 93249,1,Total population,529,null,17,36,72,117,111,50,126
8600000US93250,ZCTA5 93250,1,Total population,2815,null,192,377,421,575,509,349,392
8600000US93251,ZCTA5 93251,1,Total population,84,null,12,27,17,9,8,4,7
8600000US93252,ZCTA5 93252,1,Total population,647,null,138,217,101,98,50,22,21
8600000US93254,ZCTA5 93254,1,Total population,281,null,68,92,32,36,27,12,14
8600000US93255,ZCTA5 93255,1,Total population,286,null,102,110,31,24,12,6,1
8600000US93256,ZCTA5 93256,1,Total population,1406,null,145,220,205,276,231,173,156
8600000US93257,ZCTA5 93257,1,Total population,21431,null,3557,5078,3439,3565,2631,1548,1613
8600000US93258,ZCTA5 93258,1,Total population,457,null,32,64,75,79,77,48,82
8600000US93260,ZCTA5 93260,1,Total population,96,null,29,47,10,3,7,0,0
8600000US93261,ZCTA5 93261,1,Total population,648,null,22,69,88,130,139,80,120
8600000US93263,ZCTA5 93263,1,Total population,4936,null,533,1007,778,931,776,449,462
8600000US93265,ZCTA5 93265,1,Total population,1499,null,356,649,215,143,97,26,13
8600000US93266,ZCTA5 93266,1,Total population,405,null,45,78,62,81,65,35,39
8600000US93267,ZCTA5 93267,1,Total population,1628,null,212,345,249,274,224,121,203
8600000US93268,ZCTA5 93268,1,Total population,5309,null,1133,1517,846,744,510,289,270
8600000US93270,ZCTA5 93270,1,Total population,1565,null,203,355,240,246,226,135,160
8600000US93271,ZCTA5 93271,1,Total population,1066,null,360,432,124,91,47,9,3
8600000US93272,ZCTA5 93272,1,Total population,912,null,110,173,123,156,162,102,86
8600000US93274,ZCTA5 93274,1,Total population,20648,null,3228,5078,3498,3636,2640,1364,1204
8600000US93276,ZCTA5 93276,1,Total population,55,null,8,19,12,8,4,2,2
8600000US93277,ZCTA5 93277,1,Total population,18341,null,4264,5747,3132,2663,1494,623,418
8600000US93280,ZCTA5 93280,1,Total population,5570,null,629,1053,883,1063,930,480,532
8600000US93283,ZCTA5 93283,1,Total population,896,null,269,369,115,71,43,21,8
8600000US93285,ZCTA5 93285,1,Total population,1313,null,489,591,126,67,23,16,1
8600000US93286,ZCTA5 93286,1,Total population,2724,null,392,615,483,469,347,229,189
8600000US93287,ZCTA5 93287,1,Total population,49,null,7,26,8,5,2,1,0
8600000US93291,ZCTA5 93291,1,Total population,15310,null,2520,3892,2500,2694,1793,996,915
8600000US93292,ZCTA5 93292,1,Total population,12748,null,2311,3731,2199,2188,1270,605,444
8600000US93301,ZCTA5 93301,1,Total population,5036,null,1890,1458,664,468,299,136,121
8600000US93304,ZCTA5 93304,1,Total population,14981,null,3283,3496,2387,2192,1678,975,970
8600000US93305,ZCTA5 93305,1,Total population,10713,null,2024,2445,1707,1662,1277,768,830
8600000US93306,ZCTA5 93306,1,Total population,20215,null,3714,5730,3279,2992,2183,1131,1186
8600000US93307,ZCTA5 93307,1,Total population,21275,null,2740,3891,3336,3822,3207,2020,2259
8600000US93308,ZCTA5 93308,1,Total population,18839,null,4531,6023,3251,2600,1405,649,380
8600000US93309,ZCTA5 93309,1,Total population,21654,null,5681,6704,3528,2818,1622,758,543
8600000US93311,ZCTA5 93311,1,Total population,13542,null,2448,3874,2474,2481,1333,570,362
8600000US93312,ZCTA5 93312,1,Total population,18470,null,2878,5238,3323,3833,1967,797,434
8600000US93313,ZCTA5 93313,1,Total population,12110,null,1394,2599,2168,2539,1727,902,781
8600000US93314,ZCTA5 93314,1,Total population,7077,null,783,2181,1359,1487,780,292,195
8600000US93401,ZCTA5 93401,1,Total population,12499,null,4291,4464,1730,1312,478,154,70
8600000US93402,ZCTA5 93402,1,Total population,5976,null,1601,2310,957,702,236,103,67
8600000US93405,ZCTA5 93405,1,Total population,8647,null,2355,2993,1368,1170,529,151,81
8600000US93420,ZCTA5 93420,1,Total population,11428,null,2820,4502,1644,1465,625,231,141
8600000US93422,ZCTA5 93422,1,Total population,11865,null,2711,4539,1977,1581,694,218,145
8600000US93424,ZCTA5 93424,1,Total population,683,null,259,329,48,37,8,2,0
8600000US93426,ZCTA5 93426,1,Total population,530,null,130,238,57,58,27,12,8
8600000US93427,ZCTA5 93427,1,Total population,2019,null,441,659,339,323,157,68,32
8600000US93428,ZCTA5 93428,1,Total population,2880,null,830,1405,291,179,92,37,46
8600000US93429,ZCTA5 93429,1,Total population,64,null,21,22,8,6,2,4,1
8600000US93430,ZCTA5 93430,1,Total population,1466,null,506,630,178,117,25,7,3
8600000US93432,ZCTA5 93432,1,Total population,552,null,116,237,80,72,30,9,8
8600000US93433,ZCTA5 93433,1,Total population,5109,null,1328,1751,859,683,277,110,101
8600000US93434,ZCTA5 93434,1,Total population,1821,null,214,337,277,337,285,186,185
8600000US93436,ZCTA5 93436,1,Total population,17648,null,4190,5281,2718,2503,1592,736,628
8600000US93437,ZCTA5 93437,1,Total population,858,null,38,181,208,287,98,34,12
8600000US93440,ZCTA5 93440,1,Total population,682,null,136,211,113,95,61,33,33
8600000US93441,ZCTA5 93441,1,Total population,507,null,124,199,76,60,40,7,1
8600000US93442,ZCTA5 93442,1,Total population,5084,null,1881,1938,588,424,178,42,33
8600000US93444,ZCTA5 93444,1,Total population,6559,null,1018,2436,1102,985,545,231,242
8600000US93445,ZCTA5 93445,1,Total population,2532,null,633,786,355,315,240,106,97
8600000US93446,ZCTA5 93446,1,Total population,16255,null,3656,5673,2609,2312,1165,514,326
8600000US93449,ZCTA5 93449,1,Total population,3835,null,1372,1661,426,252,89,25,10
8600000US93450,ZCTA5 93450,1,Total population,206,null,32,48,29,32,33,16,16
8600000US93451,ZCTA5 93451,1,Total population,1258,null,211,420,222,182,116,54,53
8600000US93452,ZCTA5 93452,1,Total population,229,null,80,84,17,27,13,6,2
8600000US93453,ZCTA5 93453,1,Total population,1212,null,334,449,201,138,55,20,15
8600000US93454,ZCTA5 93454,1,Total population,11602,null,2940,3059,1599,1521,1057,623,803
8600000US93455,ZCTA5 93455,1,Total population,14889,null,3065,5133,2408,2282,1152,469,380
8600000US93458,ZCTA5 93458,1,Total population,12533,null,1594,2132,1645,1959,1759,1087,2357
8600000US93460,ZCTA5 93460,1,Total population,2098,null,460,860,344,256,123,34,21
8600000US93461,ZCTA5 93461,1,Total population,494,null,96,124,73,82,58,31,30
8600000US93463,ZCTA5 93463,1,Total population,3130,null,857,1182,408,415,177,60,31
8600000US93465,ZCTA5 93465,1,Total population,3291,null,618,1130,597,559,252,87,48
8600000US93501,ZCTA5 93501,1,Total population,2007,null,560,615,258,266,156,81,71
8600000US93505,ZCTA5 93505,1,Total population,4065,null,930,1268,721,506,350,150,140
8600000US93510,ZCTA5 93510,1,Total population,2729,null,452,1000,460,430,209,101,77
8600000US93512,ZCTA5 93512,1,Total population,117,null,36,40,18,12,9,0,2
8600000US93513,ZCTA5 93513,1,Total population,757,null,216,308,106,71,40,10,6
8600000US93514,ZCTA5 93514,1,Total population,5898,null,1854,2202,774,616,277,114,61
8600000US93516,ZCTA5 93516,1,Total population,910,null,299,262,136,99,65,21,28
8600000US93517,ZCTA5 93517,1,Total population,302,null,101,121,39,23,9,7,2
8600000US93518,ZCTA5 93518,1,Total population,515,null,155,229,58,36,23,8,6
8600000US93519,ZCTA5 93519,1,Total population,50,null,20,20,6,1,2,0,1
8600000US93523,ZCTA5 93523,1,Total population,1056,null,200,300,186,217,98,41,14
8600000US93524,ZCTA5 93524,1,Total population,0,null,0,0,0,0,0,0,0
8600000US93526,ZCTA5 93526,1,Total population,331,null,135,126,37,17,10,5,1
8600000US93527,ZCTA5 93527,1,Total population,1043,null,325,411,133,91,47,19,17
8600000US93528,ZCTA5 93528,1,Total population,95,null,47,34,7,3,1,2,1
8600000US93529,ZCTA5 93529,1,Total population,291,null,97,119,33,21,15,4,2
8600000US93531,ZCTA5 93531,1,Total population,214,null,40,111,28,20,11,1,3
8600000US93532,ZCTA5 93532,1,Total population,1079,null,292,382,177,131,64,20,13
8600000US93534,ZCTA5 93534,1,Total population,14038,null,4260,3612,2119,1801,1139,594,513
8600000US93535,ZCTA5 93535,1,Total population,20672,null,3281,4757,3645,3534,2560,1444,1451
8600000US93536,ZCTA5 93536,1,Total population,20964,null,3685,5901,3784,3605,2202,1010,777
8600000US93541,ZCTA5 93541,1,Total population,179,null,46,73,24,21,7,5,3
8600000US93543,ZCTA5 93543,1,Total population,3560,null,536,894,509,566,393,254,408
8600000US93544,ZCTA5 93544,1,Total population,569,null,191,235,63,40,18,8,14
8600000US93545,ZCTA5 93545,1,Total population,858,null,288,285,110,87,57,22,9
8600000US93546,ZCTA5 93546,1,Total population,3804,null,1062,1363,555,464,200,88,72
8600000US93549,ZCTA5 93549,1,Total population,152,null,50,59,16,13,10,2,2
8600000US93550,ZCTA5 93550,1,Total population,20864,null,3119,4244,3529,3882,2906,1564,1620
8600000US93551,ZCTA5 93551,1,Total population,15963,null,2384,4447,2875,3054,1784,832,587
8600000US93552,ZCTA5 93552,1,Total population,9690,null,939,1730,1583,1957,1648,910,923
8600000US93553,ZCTA5 93553,1,Total population,816,null,208,264,157,101,37,25,24
8600000US93555,ZCTA5 93555,1,Total population,12789,null,3484,4289,2004,1655,811,339,207
8600000US93558,ZCTA5 93558,1,Total population,66,null,35,17,6,4,2,2,0
8600000US93560,ZCTA5 93560,1,Total population,6469,null,1392,1815,1173,1000,573,286,230
8600000US93561,ZCTA5 93561,1,Total population,10937,null,2465,4128,1621,1430,735,362,196
8600000US93562,ZCTA5 93562,1,Total population,752,null,232,279,81,71,50,30,9
8600000US93563,ZCTA5 93563,1,Total population,103,null,25,41,13,12,8,3,1
8600000US93591,ZCTA5 93591,1,Total population,1982,null,300,448,312,301,257,162,202
8600000US93601,ZCTA5 93601,1,Total population,771,null,144,378,102,78,44,18,7
8600000US93602,ZCTA5 93602,1,Total population,1448,null,303,597,212,191,85,34,26
8600000US93603,ZCTA5 93603,1,Total population,111,null,38,52,11,5,4,0,1
8600000US93604,ZCTA5 93604,1,Total population,341,null,104,182,29,15,7,4,0
8600000US93605,ZCTA5 93605,1,Total population,63,null,12,24,6,13,3,5,0
8600000US93606,ZCTA5 93606,1,Total population,259,null,19,30,47,45,38,27,53
8600000US93608,ZCTA5 93608,1,Total population,263,null,16,39,41,58,49,34,26
8600000US93609,ZCTA5 93609,1,Total population,1466,null,186,340,218,214,214,131,163
8600000US93610,ZCTA5 93610,1,Total population,5148,null,949,1408,792,847,571,313,268
8600000US93611,ZCTA5 93611,1,Total population,15135,null,2475,4596,2761,2858,1457,604,384
8600000US93612,ZCTA5 93612,1,Total population,13612,null,3936,4022,2269,1774,921,383,307
8600000US93614,ZCTA5 93614,1,Total population,4667,null,909,2186,632,506,276,102,56
8600000US93615,ZCTA5 93615,1,Total population,1381,null,119,204,197,258,227,161,215
8600000US93616,ZCTA5 93616,1,Total population,651,null,66,118,110,111,120,53,73
8600000US93618,ZCTA5 93618,1,Total population,7399,null,911,1479,1204,1304,1165,615,721
8600000US93619,ZCTA5 93619,1,Total population,9557,null,1213,3228,1639,1955,959,357,206
8600000US93620,ZCTA5 93620,1,Total population,2897,null,480,737,501,464,354,193,168
8600000US93621,ZCTA5 93621,1,Total population,177,null,45,73,22,13,14,3,7
8600000US93622,ZCTA5 93622,1,Total population,2491,null,283,441,404,456,475,215,217
8600000US93624,ZCTA5 93624,1,Total population,241,null,12,30,35,62,45,38,19
8600000US93625,ZCTA5 93625,1,Total population,2237,null,416,537,381,407,262,132,102
8600000US93626,ZCTA5 93626,1,Total population,536,null,123,209,79,74,34,9,8
8600000US93627,ZCTA5 93627,1,Total population,28,null,2,0,9,6,4,4,3
8600000US93628,ZCTA5 93628,1,Total population,132,null,32,55,14,16,11,4,0
8600000US93630,ZCTA5 93630,1,Total population,5270,null,709,1145,834,968,757,458,399
8600000US93631,ZCTA5 93631,1,Total population,5255,null,988,1519,911,851,546,256,184
8600000US93635,ZCTA5 93635,1,Total population,11172,null,1712,2629,1776,1998,1514,822,721
8600000US93636,ZCTA5 93636,1,Total population,3974,null,502,1490,710,643,344,162,123
8600000US93637,ZCTA5 93637,1,Total population,11283,null,1888,2862,1843,1983,1282,683,742
8600000US93638,ZCTA5 93638,1,Total population,11231,null,1241,2001,1529,1777,1653,1178,1852
8600000US93640,ZCTA5 93640,1,Total population,2627,null,220,330,378,472,452,328,447
8600000US93641,ZCTA5 93641,1,Total population,240,null,79,98,31,16,13,1,2
8600000US93643,ZCTA5 93643,1,Total population,1315,null,354,527,190,125,65,30,24
8600000US93644,ZCTA5 93644,1,Total population,3668,null,946,1616,466,370,170,62,38
8600000US93645,ZCTA5 93645,1,Total population,132,null,28,55,27,14,7,0,1
8600000US93646,ZCTA5 93646,1,Total population,2473,null,229,337,381,458,445,279,344
8600000US93647,ZCTA5 93647,1,Total population,2761,null,250,418,407,520,456,309,401
8600000US93648,ZCTA5 93648,1,Total population,3644,null,296,479,592,701,697,398,481
8600000US93650,ZCTA5 93650,1,Total population,1359,null,388,348,181,140,131,86,85
8600000US93651,ZCTA5 93651,1,Total population,616,null,104,260,98,81,38,15,20
8600000US93652,ZCTA5 93652,1,Total population,102,null,11,23,15,20,8,12,13
8600000US93653,ZCTA5 93653,1,Total population,507,null,112,236,65,49,28,11,6
8600000US93654,ZCTA5 93654,1,Total population,8347,null,1170,2039,1326,1388,1178,590,656
8600000US93656,ZCTA5 93656,1,Total population,1714,null,223,348,279,302,291,130,141
8600000US93657,ZCTA5 93657,1,Total population,10302,null,1584,2705,1654,1733,1223,710,693
8600000US93660,ZCTA5 93660,1,Total population,1058,null,67,144,156,226,171,141,153
8600000US93662,ZCTA5 93662,1,Total population,8385,null,1220,1965,1319,1340,1169,680,692
8600000US93664,ZCTA5 93664,1,Total population,257,null,60,136,24,17,14,2,4
8600000US93665,ZCTA5 93665,1,Total population,128,null,19,27,22,15,21,14,10
8600000US93666,ZCTA5 93666,1,Total population,192,null,32,36,21,40,36,12,15
8600000US93667,ZCTA5 93667,1,Total population,921,null,156,358,132,140,81,30,24
8600000US93668,ZCTA5 93668,1,Total population,322,null,50,80,48,56,42,25,21
8600000US93669,ZCTA5 93669,1,Total population,131,null,38,54,20,11,3,5,0
8600000US93673,ZCTA5 93673,1,Total population,164,null,19,26,22,23,28,14,32
8600000US93675,ZCTA5 93675,1,Total population,1401,null,288,585,194,165,74,51,44
8600000US93701,ZCTA5 93701,1,Total population,3301,null,554,585,524,540,417,309,372
8600000US93702,ZCTA5 93702,1,Total population,11849,null,1731,1863,1762,1896,1766,1136,1695
8600000US93703,ZCTA5 93703,1,Total population,9442,null,1888,2177,1532,1457,1059,607,722
8600000US93704,ZCTA5 93704,1,Total population,10830,null,3286,3524,1654,1151,680,291,244
8600000US93705,ZCTA5 93705,1,Total population,12158,null,2814,3157,2084,1706,1219,594,584
8600000US93706,ZCTA5 93706,1,Total population,10376,null,1714,2053,1522,1578,1354,837,1318
8600000US93710,ZCTA5 93710,1,Total population,11035,null,2809,3698,1893,1461,646,318,210
8600000US93711,ZCTA5 93711,1,Total population,15409,null,4197,5962,2327,1749,782,265,127
8600000US93720,ZCTA5 93720,1,Total population,17368,null,4423,5572,2939,2656,1160,411,207
8600000US93721,ZCTA5 93721,1,Total population,1752,null,908,353,163,148,83,49,48
8600000US93722,ZCTA5 93722,1,Total population,23493,null,3839,5849,4383,4346,2657,1261,1158
8600000US93723,ZCTA5 93723,1,Total population,2857,null,390,826,497,491,305,169,179
8600000US93725,ZCTA5 93725,1,Total population,6482,null,880,1298,1025,1077,901,571,730
8600000US93726,ZCTA5 93726,1,Total population,13942,null,3434,3776,2458,1957,1140,565,612
8600000US93727,ZCTA5 93727,1,Total population,21680,null,4016,5551,3699,3438,2221,1208,1547
8600000US93728,ZCTA5 93728,1,Total population,5817,null,1848,1637,794,635,442,206,255
8600000US93730,ZCTA5 93730,1,Total population,3629,null,722,1171,633,708,286,79,30
8600000US93901,ZCTA5 93901,1,Total population,10014,null,2930,2857,1669,1340,671,314,233
8600000US93905,ZCTA5 93905,1,Total population,12564,null,956,1360,1545,2256,2215,1590,2642
8600000US93906,ZCTA5 93906,1,Total population,16763,null,2801,3818,2827,2865,1986,1198,1268
8600000US93907,ZCTA5 93907,1,Total population,7090,null,1251,2236,1176,1118,698,295,316
8600000US93908,ZCTA5 93908,1,Total population,4639,null,705,1792,763,836,327,136,80
8600000US93920,ZCTA5 93920,1,Total population,623,null,250,227,63,54,19,7,3
8600000US93921,ZCTA5 93921,1,Total population,1881,null,868,757,158,74,20,1,3
8600000US93923,ZCTA5 93923,1,Total population,5921,null,2167,2459,638,402,181,53,21
8600000US93924,ZCTA5 93924,1,Total population,2692,null,705,1109,420,276,126,41,15
8600000US93925,ZCTA5 93925,1,Total population,391,null,16,77,53,83,71,45,46
8600000US93926,ZCTA5 93926,1,Total population,2056,null,181,315,316,400,361,215,268
8600000US93927,ZCTA5 93927,1,Total population,3858,null,367,569,531,689,620,396,686
8600000US93928,ZCTA5 93928,1,Total population,67,null,9,24,11,9,7,4,3
8600000US93930,ZCTA5 93930,1,Total population,3981,null,567,776,566,659,532,342,539
8600000US93932,ZCTA5 93932,1,Total population,241,null,72,90,25,27,16,4,7
8600000US93933,ZCTA5 93933,1,Total population,7952,null,1837,2568,1444,1085,597,218,203
8600000US93940,ZCTA5 93940,1,Total population,13739,null,5128,4896,1759,1250,472,153,81
8600000US93950,ZCTA5 93950,1,Total population,7022,null,2610,2553,905,644,221,66,23
8600000US93953,ZCTA5 93953,1,Total population,1923,null,467,1007,221,150,54,17,7
8600000US93954,ZCTA5 93954,1,Total population,79,null,8,16,13,19,11,6,6
8600000US93955,ZCTA5 93955,1,Total population,10221,null,1969,2772,1778,1597,1009,509,587
8600000US93960,ZCTA5 93960,1,Total population,4096,null,390,614,646,832,695,418,501
8600000US93962,ZCTA5 93962,1,Total population,229,null,45,70,43,36,18,8,9
8600000US94002,ZCTA5 94002,1,Total population,10649,null,2941,3661,1866,1549,454,129,49
8600000US94005,ZCTA5 94005,1,Total population,1821,null,554,626,302,222,71,30,16
8600000US94010,ZCTA5 94010,1,Total population,16446,null,4789,5264,2523,2496,1004,273,97
8600000US94014,ZCTA5 94014,1,Total population,13537,null,2241,3190,2377,2343,1406,831,1149
8600000US94015,ZCTA5 94015,1,Total population,19778,null,4044,5394,3591,3135,1755,893,966
8600000US94019,ZCTA5 94019,1,Total population,6675,null,1564,2360,1018,905,371,178,279
8600000US94020,ZCTA5 94020,1,Total population,708,null,198,319,105,59,19,5,3
8600000US94021,ZCTA5 94021,1,Total population,94,null,43,26,11,7,6,1,0
8600000US94022,ZCTA5 94022,1,Total population,7074,null,1484,2611,1110,1261,433,130,45
8600000US94024,ZCTA5 94024,1,Total population,7899,null,1157,2856,1366,1689,598,183,50
8600000US94025,ZCTA5 94025,1,Total population,15388,null,4352,4937,2278,2301,880,307,333
8600000US94027,ZCTA5 94027,1,Total population,2412,null,348,975,396,391,206,67,29
8600000US94028,ZCTA5 94028,1,Total population,2567,null,557,1024,381,380,165,46,14
8600000US94030,ZCTA5 94030,1,Total population,7995,null,1883,2528,1419,1339,505,204,117
8600000US94037,ZCTA5 94037,1,Total population,1111,null,211,419,215,174,61,19,12
8600000US94038,ZCTA5 94038,1,Total population,1032,null,236,333,165,156,61,37,44
